frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
191	0.215	0.0002	4	237.446	23.860	1179.182	168.563	2237.695	252.801	4349.096	457.359	--undefined--	--undefined--
192	0.216	0.0002	4	236.396	22.538	1174.561	165.139	2240.056	238.180	4336.357	480.796	--undefined--	--undefined--
193	0.217	0.0002	4	235.364	21.265	1169.084	163.313	2239.250	220.662	4317.568	499.696	--undefined--	--undefined--
194	0.218	0.0002	4	234.350	20.063	1162.805	162.179	2235.448	201.682	4295.686	512.535	--undefined--	--undefined--
195	0.219	0.0002	4	233.355	18.961	1155.989	160.552	2229.375	182.324	4275.222	518.261	--undefined--	--undefined--
196	0.220	0.0002	4	232.389	17.999	1149.018	157.108	2221.979	163.296	4260.488	516.929	--undefined--	--undefined--
197	0.221	0.0002	4	231.466	17.233	1142.289	150.725	2214.161	145.132	4253.475	509.505	--undefined--	--undefined--
198	0.222	0.0002	4	230.606	16.734	1136.143	141.017	2206.589	128.468	4253.247	497.546	--undefined--	--undefined--
199	0.223	0.0002	4	229.831	16.587	1130.887	128.759	2199.612	114.155	4257.257	483.518	--undefined--	--undefined--
200	0.224	0.0002	4	229.163	16.891	1126.853	115.736	2193.279	103.097	4263.053	470.835	--undefined--	--undefined--
201	0.225	0.0002	4	228.622	17.765	1124.336	103.942	2187.416	95.998	4269.138	462.965	--undefined--	--undefined--
202	0.226	0.0002	4	228.225	19.351	1123.468	94.772	2181.687	93.231	4275.094	462.265	--undefined--	--undefined--
203	0.227	0.0002	4	227.993	21.813	1124.139	88.791	2175.636	94.870	4281.407	469.256	--undefined--	--undefined--
204	0.228	0.0002	4	227.956	25.343	1126.044	86.000	2168.736	100.745	4289.168	482.498	--undefined--	--undefined--
205	0.229	0.0001	4	228.153	30.168	1128.789	86.197	2160.474	110.348	4299.505	498.971	--undefined--	--undefined--
206	0.230	0.0001	4	228.637	36.569	1131.994	89.188	2150.550	122.595	4312.652	515.100	--undefined--	--undefined--
207	0.231	0.0001	4	229.474	44.872	1135.383	94.785	2139.194	135.723	4327.021	528.709	--undefined--	--undefined--
208	0.232	0.0001	4	230.741	55.424	1138.872	102.675	2127.393	147.805	4339.148	541.278	--undefined--	--undefined--
209	0.233	0.0001	4	232.508	68.561	1142.626	112.226	2116.655	157.875	4344.917	558.437	--undefined--	--undefined--
210	0.234	0.0001	4	234.811	84.503	1146.998	122.297	2108.256	166.507	4340.926	587.613	--undefined--	--undefined--
211	0.235	0.0001	4	237.605	103.150	1152.271	131.253	2102.693	175.101	4324.499	634.693	--undefined--	--undefined--
212	0.236	0.0001	4	240.721	123.894	1158.370	137.536	2099.824	184.743	4292.293	700.927	--undefined--	--undefined--
213	0.237	0.0001	4	243.862	145.663	1164.847	140.566	2099.344	195.748	4239.622	777.425	--undefined--	--undefined--
214	0.238	0.0001	4	246.631	167.175	1171.184	141.097	2101.102	207.859	4165.697	839.311	--undefined--	--undefined--
215	0.239	0.00010	4	248.613	187.219	1177.103	140.684	2105.152	220.560	4082.359	861.302	--undefined--	--undefined--
216	0.240	0.00010	5	249.497	204.866	1182.630	140.935	2111.645	233.249	4006.803	843.867	5265.536	789.674
217	0.241	0.00009	5	249.192	219.587	1187.965	143.162	2120.594	245.265	3948.665	804.681	5202.602	700.321
218	0.242	0.00009	5	247.886	231.272	1193.318	148.417	2131.605	255.885	3909.870	760.479	5167.516	642.872
219	0.243	0.00009	5	245.981	240.215	1198.771	157.657	2143.682	264.365	3888.729	721.716	5144.997	607.266
220	0.244	0.0001	5	243.958	247.100	1204.171	171.908	2155.308	270.090	3882.651	693.519	5129.881	586.735
221	0.245	0.0001	5	242.231	252.958	1209.036	192.333	2164.795	272.721	3889.525	677.671	5120.743	577.783
222	0.246	0.0001	5	241.083	259.006	1212.480	220.149	2170.771	272.162	3908.242	673.944	5118.060	579.818
223	0.247	0.0001	5	240.675	266.383	1213.186	256.311	2172.527	268.339	3938.595	680.342	5123.468	594.375
224	0.248	0.0001	5	241.097	275.897	1209.531	300.885	2170.136	261.056	3980.562	692.299	5139.702	624.023
225	0.249	0.0001	5	242.399	287.916	1199.934	352.206	2164.396	250.286	4032.617	701.407	5171.263	670.656
226	0.250	0.0001	5	244.541	302.706	1183.513	406.598	2156.629	237.138	4088.460	695.577	5225.540	731.356
